,job_label,skills,file_label
174,Network Security Engineer,"{
  ""skills"": [
    {
      ""skill"": ""Cisco Certified Network Associates (CCNA)"",
      ""score"": 80
    },
    {
      ""skill"": ""IPv4 (Subnetting, Supernetting)"",
      ""score"": 80
    },
    {
      ""skill"": ""Basic configuration of Routing, Switching, Access lists, Network Address Translation (NAT), Virtual LANs (VLANs)"",
      ""score"": 80
    },
    {
      ""skill"": ""Cisco Certified Network Professional (CCNP-Routing, Switching & MPLS)"",
      ""score"": 80
    },
    {
      ""skill"": ""Routing-Configuration and concept of EIGRP, OSPF and BGP"",
      ""score"": 80
    },
    {
      ""skill"": ""Switching-Virtual LANs (VLANs), spanning tree protocol (STP), queuing"",
      ""score"": 80
    },
    {
      ""skill"": ""Cisco Certified Network Professional Security (ASA Module)"",
      ""score"": 80
    },
    {
      ""skill"": ""Firewall filtering technologies, ASA modes of deployment, ASA failover, Security context, Reputation based firewall, Identity firewall, Zone based firewall"",
      ""score"": 100
    },
    {
      ""skill"": ""Troubleshoot firewall related incidents for customers"",
      ""score"": 80
    },
    {
      ""skill"": ""Solve technical problems relating to installing security solutions"",
      ""score"": 80
    },
    {
      ""skill"": ""Analyze security requirements of network system"",
      ""score"": 80
    },
    {
      ""skill"": ""Reviewed configuration and maintained Cisco ASA Firewalls, routers, and switches"",
      ""score"": 80
    },
    {
      ""skill"": ""Reviewed and modified access control lists (ACLs) on network switching and routing equipment"",
      ""score"": 80
    },
    {
      ""skill"": ""Participated in core network team to upgrade corporate network"",
      ""score"": 80
    },
    {
      ""skill"": ""Maintained network security technologies and services"",
      ""score"": 80
    },
    {
      ""skill"": ""Support for client in various networking issues"",
      ""score"": 80
    }
  ]
}",none
175,Network Security Engineer,"{
	""skills"": [{
			""skill"": ""Implementing and troubleshooting network security solutions"",
			""score"": 80
		},
		{
			""skill"": ""Planning and Implementation knowledge of multi vendor firewalls (Cisco ASA, Checkpoint, Juniper/Netscreen, Fortinet, FWSM)"",
			""score"": 100
		},
		{
			""skill"": ""Analytical and problem solving skills"",
			""score"": 80
		},
		{
			""skill"": ""Analyzing and monitoring network security solutions using a variety of Monitoring solutions (Zenoss, Solarwinds, Cisco Prime)"",
			""score"": 80
		},
		{
			""skill"": ""Work Experience on multi client data center environments"",
			""score"": 80
		},
		{
			""skill"": ""Knowledge and Work experience on Firewall IOS Upgrade projects"",
			""score"": 100
		},
		{
			""skill"": ""Configuration of F5 load balancers, SSL certificate updates, I-Rule, F5 upgrades"",
			""score"": 100
		},
		{
			""skill"": ""Configuration of Cisco Routers and Switches"",
			""score"": 100
		},
		{
			""skill"": ""Knowledge of Bluecoat Proxy"",
			""score"": 80
		}
	]
}",none
176,Network Security Engineer,"{
    ""skills"": [
        {""skill"": ""Network Security"", ""score"": 100},
        {""skill"": ""Network Administration"", ""score"": 100},
        {""skill"": ""Firewall and VPN Configuration"", ""score"": 100},
        {""skill"": ""Routing and Switching"", ""score"": 100},
        {""skill"": ""Troubleshooting"", ""score"": 80},
        {""skill"": ""Maintenance"", ""score"": 80},
        {""skill"": ""VPN Connectivity Management"", ""score"": 80},
        {""skill"": ""URL Filtering & Security Policies"", ""score"": 80},
        {""skill"": ""LAN Connectivity"", ""score"": 80},
        {""skill"": ""Inventory Management"", ""score"": 80}
    ]
}",none
177,Network Security Engineer,"{
   ""skills"":[
      {
         ""skill"":""Network Security"",
         ""score"":100
      },
      {
         ""skill"":""Network Administration"",
         ""score"":80
      },
      {
         ""skill"":""Firewall and VPN Configuration"",
         ""score"":100
      },
      {
         ""skill"":""Routing and Switching"",
         ""score"":80
      },
      {
         ""skill"":""Troubleshooting"",
         ""score"":80
      },
      {
         ""skill"":""Diagnostics and maintenance of IT security related Equipment"",
         ""score"":80
      },
      {
         ""skill"":""Configuration of Site to Site (IPSEC) VPN"",
         ""score"":80
      },
      {
         ""skill"":""LAN Connectivity issues, Crimping, Rack Mounting"",
         ""score"":20
      },
      {
         ""skill"":""Analytical Skills"",
         ""score"":80
      }
   ]
}",none
178,Network Security Engineer,"{
	""skills"": [{
		""skill"": ""Troubleshoot firewall related incidents for customers"",
		""score"": 80
	}, {
		""skill"": ""Solve technical problems relating to installing security solutions"",
		""score"": 80
	}, {
		""skill"": ""Analyze security requirements of network system"",
		""score"": 80
	}, {
		""skill"": ""Review configuration and maintain Cisco ASA Firewalls, routers, and switches"",
		""score"": 100
	}, {
		""skill"": ""Review and modify access control lists (ACLs) on network switching and routing equipment"",
		""score"": 80
	}, {
		""skill"": ""Participate in core network team to upgrade corporate network"",
		""score"": 80
	}, {
		""skill"": ""Maintain network security technologies and services"",
		""score"": 80
	}, {
		""skill"": ""Interact with clients and analyze operational requirements"",
		""score"": 80
	}, {
		""skill"": ""Install and configure IPSEC and SSL VPN"",
		""score"": 100
	}, {
		""skill"": ""Review and configure VLAN, Routing Protocols (RIP, OSPF, EIGRP), NAT"",
		""score"": 100
	}, {
		""skill"": ""Support client in various networking issues"",
		""score"": 80
	}]
}",none
179,Network Security Engineer,"{
  ""skills"": [
    {""skill"": ""Network Security Experience"", ""score"": 80},
    {""skill"": ""Checkpoint Experience"", ""score"": 80},
    {""skill"": ""Cisco Experience"", ""score"": 80},
    {""skill"": ""Cisco ASA Experience"", ""score"": 80},
    {""skill"": ""Cisco Routing and Switching Experience"", ""score"": 80},
    {""skill"": ""Loadbalancing F5 Experience"", ""score"": 80},
    {""skill"": ""Security"", ""score"": 20},
    {""skill"": ""Cisco"", ""score"": 20},
    {""skill"": ""VPN"", ""score"": 20},
    {""skill"": ""LAN"", ""score"": 20},
    {""skill"": ""Networking"", ""score"": 20}
  ]
}",none
180,Blockchain,"{
	""skills"": [{
			""skill"": ""Blockchain Developer"",
			""score"": 100
		},
		{
			""skill"": ""Bitcoin"",
			""score"": 80
		},
		{
			""skill"": ""Ethereum"",
			""score"": 80
		},
		{
			""skill"": ""Solidity"",
			""score"": 80
		},
		{
			""skill"": ""Hyperledger"",
			""score"": 80
		},
		{
			""skill"": ""C Programming"",
			""score"": 80
		},
		{
			""skill"": ""Nodejs"",
			""score"": 80
		},
		{
			""skill"": ""Machine Learning"",
			""score"": 80
		},
		{
			""skill"": ""Computer Networking"",
			""score"": 80
		},
		{
			""skill"": ""Data Analytics"",
			""score"": 80
		},
		{
			""skill"": ""Cloud Computing"",
			""score"": 80
		},
		{
			""skill"": ""Reactjs"",
			""score"": 80
		},
		{
			""skill"": ""Angular"",
			""score"": 80
		},
		{
			""skill"": ""Java"",
			""score"": 80
		}
	]
}",none
181,Blockchain,"{
	""skills"": [{
			""skill"": ""Blockchain"",
			""score"": 100
		},
		{
			""skill"": ""Smart Contracts"",
			""score"": 80
		},
		{
			""skill"": ""DApps"",
			""score"": 80
		},
		{
			""skill"": ""MEAN Stack"",
			""score"": 80
		},
		{
			""skill"": ""API's"",
			""score"": 80
		}
	]
}",none
182,Blockchain,"{
  ""skills"": [
    {""skill"": ""Blockchain Development"", ""score"": 100},
    {""skill"": ""Bitcoin"", ""score"": 80},
    {""skill"": ""Ethereum"", ""score"": 80},
    {""skill"": ""Solidity"", ""score"": 80},
    {""skill"": ""Hyperledger"", ""score"": 80},
    {""skill"": ""Computer Networking"", ""score"": 80},
    {""skill"": ""Nodejs"", ""score"": 80},
    {""skill"": ""C Programming"", ""score"": 80},
    {""skill"": ""Java"", ""score"": 80},
    {""skill"": ""Machine Learning"", ""score"": 80},
    {""skill"": ""Data Analytics"", ""score"": 80},
    {""skill"": ""Cloud Computing"", ""score"": 80},
    {""skill"": ""Reactjs"", ""score"": 80},
    {""skill"": ""Angular"", ""score"": 80},
    {""skill"": ""Computer Vision"", ""score"": 80},
    {""skill"": ""Brain Computer Interface"", ""score"": 80},
    {""skill"": ""Smart India Hackthon"", ""score"": 80}
  ]
}",none
183,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""MongoDB"",
      ""score"": 80
    },
    {
      ""skill"": ""Smart Contracts"",
      ""score"": 80
    },
    {
      ""skill"": ""Solidity"",
      ""score"": 80
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    },
    {
      ""skill"": ""Nodejs"",
      ""score"": 80
    },
    {
      ""skill"": ""Angular"",
      ""score"": 20
    },
    {
      ""skill"": ""React"",
      ""score"": 20
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""Ethereum"",
      ""score"": 80
    },
    {
      ""skill"": ""Golang"",
      ""score"": 20
    },
    {
      ""skill"": ""Docker"",
      ""score"": 20
    },
    {
      ""skill"": ""Microservices"",
      ""score"": 20
    },
    {
      ""skill"": ""Blockchain"",
      ""score"": 80
    },
    {
      ""skill"": ""Protocol"",
      ""score"": 20
    },
    {
      ""skill"": ""Consensus"",
      ""score"": 20
    },
    {
      ""skill"": ""Problem Solving"",
      ""score"": 20
    }
  ]
}",none
184,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Blockchain Developer"",
      ""score"": 100
    },
    {
      ""skill"": ""C++"",
      ""score"": 80
    },
    {
      ""skill"": ""Apex"",
      ""score"": 80
    },
    {
      ""skill"": ""CRM"",
      ""score"": 80
    },
    {
      ""skill"": ""Database: Mysql"",
      ""score"": 80
    },
    {
      ""skill"": ""Framework: Django"",
      ""score"": 80
    },
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""Blockchain"",
      ""score"": 60
    },
    {
      ""skill"": ""HTML5"",
      ""score"": 20
    },
    {
      ""skill"": ""CSS3"",
      ""score"": 20
    },
    {
      ""skill"": ""Java"",
      ""score"": 20
    },
    {
      ""skill"": ""Blockchain Website Designing"",
      ""score"": 20
    }
  ]
}",none
185,Blockchain,"{
  ""skills"": [
    {""skill"": ""Solidity"", ""score"": 100},
    {""skill"": ""Smart Contracts"", ""score"": 100},
    {""skill"": ""Ethereum"", ""score"": 100},
    {""skill"": ""MongoDB"", ""score"": 80},
    {""skill"": ""MySql"", ""score"": 80},
    {""skill"": ""AWS"", ""score"": 80},
    {""skill"": ""Node"", ""score"": 80},
    {""skill"": ""Angular"", ""score"": 20},
    {""skill"": ""React"", ""score"": 20},
    {""skill"": ""Golang"", ""score"": 20},
    {""skill"": ""Docker"", ""score"": 20},
    {""skill"": ""Microservices"", ""score"": 20},
    {""skill"": ""Blockchain"", ""score"": 20}
  ]
}",none
186,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""C++"",
      ""score"": 80
    },
    {
      ""skill"": ""APEX"",
      ""score"": 80
    },
    {
      ""skill"": ""CRM"",
      ""score"": 80
    },
    {
      ""skill"": ""Blockchain"",
      ""score"": 80
    },
    {
      ""skill"": ""Database: Mysql"",
      ""score"": 80
    },
    {
      ""skill"": ""Framework: Django"",
      ""score"": 80
    },
    {
      ""skill"": ""HTML5"",
      ""score"": 20
    },
    {
      ""skill"": ""CSS3"",
      ""score"": 20
    },
    {
      ""skill"": ""Java"",
      ""score"": 20
    },
    {
      ""skill"": ""Python"",
      ""score"": 20
    }
  ]
}",none
187,Blockchain,"{
  ""skills"": [
    {""skill"": ""Ethereum"", ""score"": 80},
    {""skill"": ""Smart Contracts"", ""score"": 80},
    {""skill"": ""Solidity"", ""score"": 80},
    {""skill"": ""Golang"", ""score"": 20},
    {""skill"": ""Node"", ""score"": 20},
    {""skill"": ""Angular"", ""score"": 20},
    {""skill"": ""React"", ""score"": 20},
    {""skill"": ""MongoDB"", ""score"": 80},
    {""skill"": ""PostGresql"", ""score"": 20},
    {""skill"": ""MySql"", ""score"": 80},
    {""skill"": ""AWS"", ""score"": 80},
    {""skill"": ""Docker"", ""score"": 20},
    {""skill"": ""Microservices"", ""score"": 20},
    {""skill"": ""Blockchain"", ""score"": 80},
    {""skill"": ""Protocol"", ""score"": 20},
    {""skill"": ""Consensus"", ""score"": 20},
    {""skill"": ""Problem Solving"", ""score"": 80}
  ]
}",none
188,Blockchain,"{
  ""skills"": [
    {""skill"": ""JAVA"", ""score"": 80},
    {""skill"": ""CSS"", ""score"": 20},
    {""skill"": ""HTML"", ""score"": 20},
    {""skill"": ""JAVASCRIPT"", ""score"": 20},
    {""skill"": ""C++"", ""score"": 20},
    {""skill"": ""Blockchain"", ""score"": 100},
    {""skill"": ""Bitcoin"", ""score"": 80},
    {""skill"": ""Ethereum"", ""score"": 80},
    {""skill"": ""Ripple"", ""score"": 20},
    {""skill"": ""Hyperledger Fabric"", ""score"": 20},
    {""skill"": ""Node.js"", ""score"": 20},
    {""skill"": ""React.js"", ""score"": 20},
    {""skill"": ""Express.js"", ""score"": 20},
    {""skill"": ""Solidity Language"", ""score"": 80},
    {""skill"": ""Java Spring"", ""score"": 80}
  ]
}",none
189,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""MongoDB"",
      ""score"": 100
    },
    {
      ""skill"": ""Smart Contracts"",
      ""score"": 80
    },
    {
      ""skill"": ""Solidity"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""AWS"",
      ""score"": 80
    },
    {
      ""skill"": ""Ethereum"",
      ""score"": 80
    },
    {
      ""skill"": ""Problem Solving"",
      ""score"": 20
    }
  ]
}",none
190,Blockchain,"{
  ""skills"": [
    {""skill"": ""Blockchain (Bitcoin, Ethereum, Ripple, Hyperledger Fabric)"", ""score"": 100},
    {""skill"": ""Blockchain: Private setup of blockchain, Node building"", ""score"": 80},
    {""skill"": ""Smart Contract: Solidity Language"", ""score"": 80},
    {""skill"": ""Smart Contract Api: Java Spring"", ""score"": 80},
    {""skill"": ""Dapp Building: Node js, React js, Express js"", ""score"": 80},
    {""skill"": ""JAVA"", ""score"": 80},
    {""skill"": ""CSS"", ""score"": 20},
    {""skill"": ""HTML"", ""score"": 20},
    {""skill"": ""JAVASCRIPT"", ""score"": 20},
    {""skill"": ""C++"", ""score"": 20},
    {""skill"": ""SQL"", ""score"": 20}
  ]
}",none
191,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Blockchain"",
      ""score"": 80
    },
    {
      ""skill"": ""Smart Contracts"",
      ""score"": 80
    },
    {
      ""skill"": ""DApps"",
      ""score"": 80
    },
    {
      ""skill"": ""MEAN Stack"",
      ""score"": 80
    },
    {
      ""skill"": ""API's"",
      ""score"": 80
    }
  ]
}",none
192,Blockchain,"{
  ""skills"": [
    {""skill"": ""MongoDB"", ""score"": 100},
    {""skill"": ""Ethereum"", ""score"": 100},
    {""skill"": ""Smart Contracts"", ""score"": 100},
    {""skill"": ""Solidity"", ""score"": 100},
    {""skill"": ""Golang"", ""score"": 0},
    {""skill"": ""Node"", ""score"": 0},
    {""skill"": ""Angular"", ""score"": 0},
    {""skill"": ""React"", ""score"": 0},
    {""skill"": ""MySQL"", ""score"": 80},
    {""skill"": ""AWS"", ""score"": 80},
    {""skill"": ""Docker"", ""score"": 0},
    {""skill"": ""Microservices"", ""score"": 0},
    {""skill"": ""Blockchain"", ""score"": 100},
    {""skill"": ""Protocol"", ""score"": 0},
    {""skill"": ""Consensus"", ""score"": 0}
  ]
}",none
193,Blockchain,"{
  ""skills"": [
    {""skill"": ""Blockchain Development"", ""score"": 100},
    {""skill"": ""Networking"", ""score"": 80},
    {""skill"": ""Data Analytics"", ""score"": 80},
    {""skill"": ""Computer Vision"", ""score"": 80},
    {""skill"": ""Java"", ""score"": 80},
    {""skill"": ""Machine Learning"", ""score"": 80},
    {""skill"": ""Brain Computer Interface"", ""score"": 100},
    {""skill"": ""Computer Networking"", ""score"": 80},
    {""skill"": ""Cloud Computing"", ""score"": 80}
  ]
}",none
194,Blockchain,"{
  ""skills"": [
    {""skill"": ""Blockchain Development"", ""score"": 80},
    {""skill"": ""Networking"", ""score"": 80},
    {""skill"": ""Data Analytics"", ""score"": 80},
    {""skill"": ""Computer Vision"", ""score"": 80},
    {""skill"": ""Java"", ""score"": 80},
    {""skill"": ""Machine Learning"", ""score"": 80},
    {""skill"": ""Solidity"", ""score"": 20},
    {""skill"": ""Hyperledger"", ""score"": 20},
    {""skill"": ""Go"", ""score"": 20},
    {""skill"": ""R3 Corda"", ""score"": 20},
    {""skill"": ""Tendermint"", ""score"": 20},
    {""skill"": ""Nodejs"", ""score"": 20},
    {""skill"": ""C Programming"", ""score"": 20},
    {""skill"": ""Cloud Computing"", ""score"": 20},
    {""skill"": ""Reactjs"", ""score"": 20},
    {""skill"": ""Angular"", ""score"": 20}
  ]
}",none
195,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Java"",
      ""score"": 80
    },
    {
      ""skill"": ""CSS"",
      ""score"": 20
    },
    {
      ""skill"": ""HTML"",
      ""score"": 20
    },
    {
      ""skill"": ""JavaScript"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""Blockchain (Bitcoin, Ethereum, Ripple, Hyperledger Fabric)"",
      ""score"": 100
    },
    {
      ""skill"": ""Solidity Language"",
      ""score"": 80
    },
    {
      ""skill"": ""Java Spring"",
      ""score"": 80
    },
    {
      ""skill"": ""Node js"",
      ""score"": 20
    },
    {
      ""skill"": ""React js"",
      ""score"": 20
    },
    {
      ""skill"": ""Express js"",
      ""score"": 20
    }
  ]
}",none
196,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""C"",
      ""score"": 80
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""Python"",
      ""score"": 80
    },
    {
      ""skill"": ""Apex"",
      ""score"": 80
    },
    {
      ""skill"": ""Visualforce"",
      ""score"": 80
    },
    {
      ""skill"": ""MySQL"",
      ""score"": 80
    },
    {
      ""skill"": ""Django"",
      ""score"": 20
    },
    {
      ""skill"": ""Salesforce CRM"",
      ""score"": 80
    },
    {
      ""skill"": ""Blockchain"",
      ""score"": 80
    }
  ]
}",none
197,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Java"",
      ""score"": 80
    },
    {
      ""skill"": ""CSS"",
      ""score"": 20
    },
    {
      ""skill"": ""HTML"",
      ""score"": 20
    },
    {
      ""skill"": ""JavaScript"",
      ""score"": 20
    },
    {
      ""skill"": ""C++"",
      ""score"": 20
    },
    {
      ""skill"": ""Blockchain (Bitcoin, Ethereum, Ripple, Hyperledger Fabric)"",
      ""score"": 100
    },
    {
      ""skill"": ""Smart Contract"",
      ""score"": 80
    },
    {
      ""skill"": ""Solidity Language"",
      ""score"": 80
    },
    {
      ""skill"": ""Java Spring"",
      ""score"": 80
    },
    {
      ""skill"": ""Node js"",
      ""score"": 80
    },
    {
      ""skill"": ""React js"",
      ""score"": 80
    },
    {
      ""skill"": ""Express js"",
      ""score"": 80
    }
  ]
}",none
198,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Blockchain"",
      ""score"": 80
    },
    {
      ""skill"": ""Smart Contracts"",
      ""score"": 80
    },
    {
      ""skill"": ""DApps"",
      ""score"": 80
    },
    {
      ""skill"": ""MEAN Stack"",
      ""score"": 80
    },
    {
      ""skill"": ""API's"",
      ""score"": 80
    }
  ]
}",none
199,Blockchain,"{
  ""skills"": [
    {
      ""skill"": ""Blockchain Development (Bitcoin, Ethereum, Solidity, Hyperledger)"",
      ""score"": 80
    },
    {
      ""skill"": ""Nodejs"",
      ""score"": 80
    },
    {
      ""skill"": ""C Programming"",
      ""score"": 80
    },
    {
      ""skill"": ""Java"",
      ""score"": 60
    },
    {
      ""skill"": ""Machine Learning (Specialized in Brain Computer Interface)"",
      ""score"": 80
    },
    {
      ""skill"": ""Computer Networking and Server Admin"",
      ""score"": 80
    },
    {
      ""skill"": ""Data Analytics"",
      ""score"": 80
    },
    {
      ""skill"": ""Cloud Computing"",
      ""score"": 60
    },
    {
      ""skill"": ""Reactjs"",
      ""score"": 20
    },
    {
      ""skill"": ""Angular"",
      ""score"": 20
    }
  ]
}",none
